phase,context_length,decode_steps,category,node_name,graph_node_name,profile_node_name,graph_node_index,match_method,provider,call_count,total_us,mean_us,matmul_share_pct,example_input_type_shape,example_output_type_shape
prefill,128,0,attention_output_projection,/model/layers.10/self_attn/o_proj/MatMul,/model/layers.10/self_attn/o_proj/MatMul,/model/layers.10/self_attn/o_proj/MatMul,3362,node_name,CPUExecutionProvider,3,812.0,270.6666666666667,0.14442385199045238,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_output_projection,/model/layers.0/self_attn/o_proj/MatMul,/model/layers.0/self_attn/o_proj/MatMul,/model/layers.0/self_attn/o_proj/MatMul,418,node_name,CPUExecutionProvider,3,808.0,269.3333333333333,0.1437124044437014,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_output_projection,/model/layers.5/self_attn/o_proj/MatMul,/model/layers.5/self_attn/o_proj/MatMul,/model/layers.5/self_attn/o_proj/MatMul,1892,node_name,CPUExecutionProvider,3,803.0,267.6666666666667,0.14282309501026264,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_output_projection,/model/layers.7/self_attn/o_proj/MatMul,/model/layers.7/self_attn/o_proj/MatMul,/model/layers.7/self_attn/o_proj/MatMul,2480,node_name,CPUExecutionProvider,3,799.0,266.3333333333333,0.14211164746351165,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_output_projection,/model/layers.3/self_attn/o_proj/MatMul,/model/layers.3/self_attn/o_proj/MatMul,/model/layers.3/self_attn/o_proj/MatMul,1300,node_name,CPUExecutionProvider,3,791.0,263.6666666666667,0.14068875237000963,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_output_projection,/model/layers.14/self_attn/o_proj/MatMul,/model/layers.14/self_attn/o_proj/MatMul,/model/layers.14/self_attn/o_proj/MatMul,4538,node_name,CPUExecutionProvider,3,790.0,263.3333333333333,0.14051089048332188,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_output_projection,/model/layers.20/self_attn/o_proj/MatMul,/model/layers.20/self_attn/o_proj/MatMul,/model/layers.20/self_attn/o_proj/MatMul,6302,node_name,CPUExecutionProvider,3,788.0,262.6666666666667,0.1401551667099464,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_output_projection,/model/layers.12/self_attn/o_proj/MatMul,/model/layers.12/self_attn/o_proj/MatMul,/model/layers.12/self_attn/o_proj/MatMul,3950,node_name,CPUExecutionProvider,3,785.0,261.6666666666667,0.13962158104988315,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_output_projection,/model/layers.4/self_attn/o_proj/MatMul,/model/layers.4/self_attn/o_proj/MatMul,/model/layers.4/self_attn/o_proj/MatMul,1594,node_name,CPUExecutionProvider,3,782.0,260.6666666666667,0.1390879953898199,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_output_projection,/model/layers.21/self_attn/o_proj/MatMul,/model/layers.21/self_attn/o_proj/MatMul,/model/layers.21/self_attn/o_proj/MatMul,6596,node_name,CPUExecutionProvider,3,778.0,259.3333333333333,0.1383765478430689,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_output_projection,/model/layers.1/self_attn/o_proj/MatMul,/model/layers.1/self_attn/o_proj/MatMul,/model/layers.1/self_attn/o_proj/MatMul,712,node_name,CPUExecutionProvider,3,774.0,258.0,0.1376651002963179,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_output_projection,/model/layers.16/self_attn/o_proj/MatMul,/model/layers.16/self_attn/o_proj/MatMul,/model/layers.16/self_attn/o_proj/MatMul,5126,node_name,CPUExecutionProvider,3,772.0,257.3333333333333,0.1373093765229424,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_output_projection,/model/layers.17/self_attn/o_proj/MatMul,/model/layers.17/self_attn/o_proj/MatMul,/model/layers.17/self_attn/o_proj/MatMul,5420,node_name,CPUExecutionProvider,3,769.0,256.3333333333333,0.13677579086287917,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_output_projection,/model/layers.2/self_attn/o_proj/MatMul,/model/layers.2/self_attn/o_proj/MatMul,/model/layers.2/self_attn/o_proj/MatMul,1006,node_name,CPUExecutionProvider,3,767.0,255.66666666666666,0.13642006708950366,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_output_projection,/model/layers.25/self_attn/o_proj/MatMul,/model/layers.25/self_attn/o_proj/MatMul,/model/layers.25/self_attn/o_proj/MatMul,7772,node_name,CPUExecutionProvider,3,758.0,252.66666666666666,0.13481931010931392,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_output_projection,/model/layers.11/self_attn/o_proj/MatMul,/model/layers.11/self_attn/o_proj/MatMul,/model/layers.11/self_attn/o_proj/MatMul,3656,node_name,CPUExecutionProvider,3,756.0,252.0,0.1344635863359384,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_output_projection,/model/layers.13/self_attn/o_proj/MatMul,/model/layers.13/self_attn/o_proj/MatMul,/model/layers.13/self_attn/o_proj/MatMul,4244,node_name,CPUExecutionProvider,3,755.0,251.66666666666666,0.13428572444925066,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_output_projection,/model/layers.23/self_attn/o_proj/MatMul,/model/layers.23/self_attn/o_proj/MatMul,/model/layers.23/self_attn/o_proj/MatMul,7184,node_name,CPUExecutionProvider,3,755.0,251.66666666666666,0.13428572444925066,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_qkv_projection,/model/layers.6/self_attn/q_proj/MatMul,/model/layers.6/self_attn/q_proj/MatMul,/model/layers.6/self_attn/q_proj/MatMul,1962,node_name,CPUExecutionProvider,3,751.0,250.33333333333334,0.13357427690249968,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_output_projection,/model/layers.19/self_attn/o_proj/MatMul,/model/layers.19/self_attn/o_proj/MatMul,/model/layers.19/self_attn/o_proj/MatMul,6008,node_name,CPUExecutionProvider,3,745.0,248.33333333333334,0.1325071055823732,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_qkv_projection,/model/layers.0/self_attn/q_proj/MatMul,/model/layers.0/self_attn/q_proj/MatMul,/model/layers.0/self_attn/q_proj/MatMul,190,node_name,CPUExecutionProvider,3,738.0,246.0,0.13126207237555892,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_output_projection,/model/layers.18/self_attn/o_proj/MatMul,/model/layers.18/self_attn/o_proj/MatMul,/model/layers.18/self_attn/o_proj/MatMul,5714,node_name,CPUExecutionProvider,3,737.0,245.66666666666666,0.1310842104888712,"[{""float"":[1,128,1024]}]","[{""float"":[1,128,1152]}]"
prefill,128,0,attention_qkv_projection,/model/layers.8/self_attn/q_proj/MatMul,/model/layers.8/self_attn/q_proj/MatMul,/model/layers.8/self_attn/q_proj/MatMul,2550,node_name,CPUExecutionProvider,3,730.0,243.33333333333334,0.12983917728205693,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.3/self_attn/q_proj/MatMul,/model/layers.3/self_attn/q_proj/MatMul,/model/layers.3/self_attn/q_proj/MatMul,1076,node_name,CPUExecutionProvider,3,717.0,239.0,0.1275269727551162,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.25/self_attn/q_proj/MatMul,/model/layers.25/self_attn/q_proj/MatMul,/model/layers.25/self_attn/q_proj/MatMul,7548,node_name,CPUExecutionProvider,3,715.0,238.33333333333334,0.1271712489817407,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.7/self_attn/q_proj/MatMul,/model/layers.7/self_attn/q_proj/MatMul,/model/layers.7/self_attn/q_proj/MatMul,2256,node_name,CPUExecutionProvider,3,711.0,237.0,0.1264598014349897,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.22/self_attn/q_proj/MatMul,/model/layers.22/self_attn/q_proj/MatMul,/model/layers.22/self_attn/q_proj/MatMul,6666,node_name,CPUExecutionProvider,3,710.0,236.66666666666666,0.12628193954830194,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.12/self_attn/q_proj/MatMul,/model/layers.12/self_attn/q_proj/MatMul,/model/layers.12/self_attn/q_proj/MatMul,3726,node_name,CPUExecutionProvider,3,702.0,234.0,0.12485904445479995,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.2/self_attn/q_proj/MatMul,/model/layers.2/self_attn/q_proj/MatMul,/model/layers.2/self_attn/q_proj/MatMul,782,node_name,CPUExecutionProvider,3,693.0,231.0,0.12325828747461022,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.4/self_attn/q_proj/MatMul,/model/layers.4/self_attn/q_proj/MatMul,/model/layers.4/self_attn/q_proj/MatMul,1370,node_name,CPUExecutionProvider,3,689.0,229.66666666666666,0.12254683992785921,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.5/self_attn/q_proj/MatMul,/model/layers.5/self_attn/q_proj/MatMul,/model/layers.5/self_attn/q_proj/MatMul,1664,node_name,CPUExecutionProvider,3,688.0,229.33333333333334,0.12236897804117147,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.16/self_attn/q_proj/MatMul,/model/layers.16/self_attn/q_proj/MatMul,/model/layers.16/self_attn/q_proj/MatMul,4902,node_name,CPUExecutionProvider,3,688.0,229.33333333333334,0.12236897804117147,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.13/self_attn/q_proj/MatMul,/model/layers.13/self_attn/q_proj/MatMul,/model/layers.13/self_attn/q_proj/MatMul,4020,node_name,CPUExecutionProvider,3,687.0,229.0,0.12219111615448372,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.23/self_attn/q_proj/MatMul,/model/layers.23/self_attn/q_proj/MatMul,/model/layers.23/self_attn/q_proj/MatMul,6960,node_name,CPUExecutionProvider,3,687.0,229.0,0.12219111615448372,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.1/self_attn/q_proj/MatMul,/model/layers.1/self_attn/q_proj/MatMul,/model/layers.1/self_attn/q_proj/MatMul,488,node_name,CPUExecutionProvider,3,686.0,228.66666666666666,0.12201325426779597,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.9/self_attn/q_proj/MatMul,/model/layers.9/self_attn/q_proj/MatMul,/model/layers.9/self_attn/q_proj/MatMul,2844,node_name,CPUExecutionProvider,3,686.0,228.66666666666666,0.12201325426779597,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.20/self_attn/q_proj/MatMul,/model/layers.20/self_attn/q_proj/MatMul,/model/layers.20/self_attn/q_proj/MatMul,6078,node_name,CPUExecutionProvider,3,685.0,228.33333333333334,0.12183539238110823,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.14/self_attn/q_proj/MatMul,/model/layers.14/self_attn/q_proj/MatMul,/model/layers.14/self_attn/q_proj/MatMul,4314,node_name,CPUExecutionProvider,3,684.0,228.0,0.12165753049442048,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.24/self_attn/q_proj/MatMul,/model/layers.24/self_attn/q_proj/MatMul,/model/layers.24/self_attn/q_proj/MatMul,7254,node_name,CPUExecutionProvider,3,683.0,227.66666666666666,0.12147966860773272,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.21/self_attn/q_proj/MatMul,/model/layers.21/self_attn/q_proj/MatMul,/model/layers.21/self_attn/q_proj/MatMul,6372,node_name,CPUExecutionProvider,3,680.0,226.66666666666666,0.12094608294766947,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.10/self_attn/q_proj/MatMul,/model/layers.10/self_attn/q_proj/MatMul,/model/layers.10/self_attn/q_proj/MatMul,3138,node_name,CPUExecutionProvider,3,678.0,226.0,0.12059035917429398,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.11/self_attn/q_proj/MatMul,/model/layers.11/self_attn/q_proj/MatMul,/model/layers.11/self_attn/q_proj/MatMul,3432,node_name,CPUExecutionProvider,3,674.0,224.66666666666666,0.11987891162754298,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.15/self_attn/q_proj/MatMul,/model/layers.15/self_attn/q_proj/MatMul,/model/layers.15/self_attn/q_proj/MatMul,4608,node_name,CPUExecutionProvider,3,674.0,224.66666666666666,0.11987891162754298,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.17/self_attn/q_proj/MatMul,/model/layers.17/self_attn/q_proj/MatMul,/model/layers.17/self_attn/q_proj/MatMul,5196,node_name,CPUExecutionProvider,3,669.0,223.0,0.11898960219410423,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.18/self_attn/q_proj/MatMul,/model/layers.18/self_attn/q_proj/MatMul,/model/layers.18/self_attn/q_proj/MatMul,5490,node_name,CPUExecutionProvider,3,669.0,223.0,0.11898960219410423,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,1024]}]"
prefill,128,0,attention_qkv_projection,/model/layers.1/self_attn/k_proj/MatMul,/model/layers.1/self_attn/k_proj/MatMul,/model/layers.1/self_attn/k_proj/MatMul,512,node_name,CPUExecutionProvider,3,243.0,81.0,0.043220438465123065,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.3/self_attn/k_proj/MatMul,/model/layers.3/self_attn/k_proj/MatMul,/model/layers.3/self_attn/k_proj/MatMul,1100,node_name,CPUExecutionProvider,3,206.0,68.66666666666667,0.03663954865767634,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.4/self_attn/k_proj/MatMul,/model/layers.4/self_attn/k_proj/MatMul,/model/layers.4/self_attn/k_proj/MatMul,1394,node_name,CPUExecutionProvider,3,197.0,65.66666666666667,0.0350387916774866,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.8/self_attn/k_proj/MatMul,/model/layers.8/self_attn/k_proj/MatMul,/model/layers.8/self_attn/k_proj/MatMul,2574,node_name,CPUExecutionProvider,3,192.0,64.0,0.03414948224404785,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.3/self_attn/v_proj/MatMul,/model/layers.3/self_attn/v_proj/MatMul,/model/layers.3/self_attn/v_proj/MatMul,1103,node_name,CPUExecutionProvider,3,191.0,63.666666666666664,0.0339716203573601,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.5/self_attn/k_proj/MatMul,/model/layers.5/self_attn/k_proj/MatMul,/model/layers.5/self_attn/k_proj/MatMul,1688,node_name,CPUExecutionProvider,3,191.0,63.666666666666664,0.0339716203573601,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.22/self_attn/k_proj/MatMul,/model/layers.22/self_attn/k_proj/MatMul,/model/layers.22/self_attn/k_proj/MatMul,6690,node_name,CPUExecutionProvider,3,191.0,63.666666666666664,0.0339716203573601,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.2/self_attn/k_proj/MatMul,/model/layers.2/self_attn/k_proj/MatMul,/model/layers.2/self_attn/k_proj/MatMul,806,node_name,CPUExecutionProvider,3,189.0,63.0,0.0336158965839846,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.0/self_attn/v_proj/MatMul,/model/layers.0/self_attn/v_proj/MatMul,/model/layers.0/self_attn/v_proj/MatMul,217,node_name,CPUExecutionProvider,3,188.0,62.666666666666664,0.03343803469729685,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.12/self_attn/v_proj/MatMul,/model/layers.12/self_attn/v_proj/MatMul,/model/layers.12/self_attn/v_proj/MatMul,3753,node_name,CPUExecutionProvider,3,188.0,62.666666666666664,0.03343803469729685,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.1/self_attn/v_proj/MatMul,/model/layers.1/self_attn/v_proj/MatMul,/model/layers.1/self_attn/v_proj/MatMul,515,node_name,CPUExecutionProvider,3,187.0,62.333333333333336,0.033260172810609105,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.6/self_attn/v_proj/MatMul,/model/layers.6/self_attn/v_proj/MatMul,/model/layers.6/self_attn/v_proj/MatMul,1989,node_name,CPUExecutionProvider,3,187.0,62.333333333333336,0.033260172810609105,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.7/self_attn/k_proj/MatMul,/model/layers.7/self_attn/k_proj/MatMul,/model/layers.7/self_attn/k_proj/MatMul,2280,node_name,CPUExecutionProvider,3,187.0,62.333333333333336,0.033260172810609105,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.20/self_attn/k_proj/MatMul,/model/layers.20/self_attn/k_proj/MatMul,/model/layers.20/self_attn/k_proj/MatMul,6102,node_name,CPUExecutionProvider,3,187.0,62.333333333333336,0.033260172810609105,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.2/self_attn/v_proj/MatMul,/model/layers.2/self_attn/v_proj/MatMul,/model/layers.2/self_attn/v_proj/MatMul,809,node_name,CPUExecutionProvider,3,186.0,62.0,0.03308231092392135,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.4/self_attn/v_proj/MatMul,/model/layers.4/self_attn/v_proj/MatMul,/model/layers.4/self_attn/v_proj/MatMul,1397,node_name,CPUExecutionProvider,3,186.0,62.0,0.03308231092392135,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.6/self_attn/k_proj/MatMul,/model/layers.6/self_attn/k_proj/MatMul,/model/layers.6/self_attn/k_proj/MatMul,1986,node_name,CPUExecutionProvider,3,186.0,62.0,0.03308231092392135,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.20/self_attn/v_proj/MatMul,/model/layers.20/self_attn/v_proj/MatMul,/model/layers.20/self_attn/v_proj/MatMul,6105,node_name,CPUExecutionProvider,3,185.0,61.666666666666664,0.03290444903723361,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.8/self_attn/v_proj/MatMul,/model/layers.8/self_attn/v_proj/MatMul,/model/layers.8/self_attn/v_proj/MatMul,2577,node_name,CPUExecutionProvider,3,184.0,61.333333333333336,0.03272658715054586,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.5/self_attn/v_proj/MatMul,/model/layers.5/self_attn/v_proj/MatMul,/model/layers.5/self_attn/v_proj/MatMul,1691,node_name,CPUExecutionProvider,3,183.0,61.0,0.03254872526385811,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.15/self_attn/k_proj/MatMul,/model/layers.15/self_attn/k_proj/MatMul,/model/layers.15/self_attn/k_proj/MatMul,4632,node_name,CPUExecutionProvider,3,183.0,61.0,0.03254872526385811,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.9/self_attn/k_proj/MatMul,/model/layers.9/self_attn/k_proj/MatMul,/model/layers.9/self_attn/k_proj/MatMul,2868,node_name,CPUExecutionProvider,3,181.0,60.333333333333336,0.03219300149048261,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.17/self_attn/k_proj/MatMul,/model/layers.17/self_attn/k_proj/MatMul,/model/layers.17/self_attn/k_proj/MatMul,5220,node_name,CPUExecutionProvider,3,181.0,60.333333333333336,0.03219300149048261,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
prefill,128,0,attention_qkv_projection,/model/layers.7/self_attn/v_proj/MatMul,/model/layers.7/self_attn/v_proj/MatMul,/model/layers.7/self_attn/v_proj/MatMul,2283,node_name,CPUExecutionProvider,3,180.0,60.0,0.03201513960379486,"[{""float"":[1,128,1152]}]","[{""float"":[1,128,256]}]"
